sample,field,id,z,z_type,logM,logM_elo,logM_ehi,av,av_code,av_fast,logssfr,logage_lw,logage_fit,uv,vj,quiescent_uvj,re_arcsec,re_kpc,band,lam_rest_A,re_5000_kpc,q,n,n_err,flag,primary,re_limit
3D-HST,GOODS-N,9954,3.1409,phot,10.3,,,0.2,FAST (Momcheva+16),0.2,-99.0,,0.0,1.8091373648609503,0.5398729242963155,True,0.03966,0.3012430216025347,F160W,3718.998285396894,0.2797570170312793,0.5575,0.8079,0.308079,0.0,,
3D-HST,GOODS-N,10006,1.8691,grism,10.95,,,0.6,FAST (Momcheva+16),0.6,-99.0,,0.5,2.3628262297028573,1.4471281883715663,True,0.519858,4.379045759103309,F160W,5367.536858248232,4.4573910956457325,0.5485,1.3316,0.0981341,0.0,,
3D-HST,GOODS-N,10074,1.99068,grism,10.2,,,1.9,FAST (Momcheva+16),1.9,-8.29,,-0.5999999999999996,1.037095187022969,1.4211575362800322,False,0.25257,2.1153042432293088,F160W,5149.330587023686,2.130924354967475,0.5453,1.3456,0.0859562,0.0,,
3D-HST,GOODS-N,10081,3.3623,phot,10.43,,,0.6,FAST (Momcheva+16),0.6,-10.1,,0.1999999999999993,1.628682822539307,0.9380944113178392,True,0.681192,5.0588252909691365,F160W,3530.2478050569657,4.63722830343583,0.1265,2.5229,3.22299,0.0,,
3D-HST,GOODS-N,10125,1.65117,grism,11.01,,,2.6,FAST (Momcheva+16),2.6,-9.93,,0.3000000000000007,2.323488874893418,2.530928101451276,False,0.244716,2.072936934261292,F160W,5808.756134084197,2.152109549248366,0.4929,1.3878,0.0823308,0.0,,
3D-HST,GOODS-N,10128,1.88204,grism,10.69,,,0.6,FAST (Momcheva+16),0.6,-9.56,,-0.0999999999999996,1.0015586439298736,0.7641996371540466,False,0.140262,1.1808700264675271,F160W,5343.437287476926,1.2006454442799004,0.9085,7.2305,0.558695,0.0,,
3D-HST,GOODS-N,10134,0.788,spec,10.43,,,1.0,FAST (Momcheva+16),1.0,-9.46,,0.0,1.186904934106607,1.230664687314285,False,0.891918,6.662068533409203,F125W,6991.051454138702,7.244396624859952,0.6935,1.6484,0.018713,0.0,,
3D-HST,GOODS-N,10135,1.4145,phot,10.64,,,1.5,FAST (Momcheva+16),1.5,-9.19,,-0.5,1.1961435035902883,1.2640476757274626,False,0.742632,6.26655370777578,F125W,5177.055290950507,6.321308210282633,0.9443,0.6766,0.042844,0.0,,
3D-HST,GOODS-N,10142,0.99272,grism,10.35,,,0.9,FAST (Momcheva+16),0.9,-10.54,,0.3000000000000007,1.7406837171692162,1.6507954698899463,False,0.563496,4.505032980372227,F125W,6272.833112529607,4.767837081016866,0.7562,1.8195,0.0634855,0.0,,
3D-HST,GOODS-N,10145,1.15977,grism,10.39,,,0.8,FAST (Momcheva+16),0.8,-10.35,,0.0999999999999996,1.7467562623467972,1.0956021595055645,True,0.141618,1.1683115778118407,F125W,5787.653314936313,1.2118302983599871,0.5012,3.1982,0.113123,0.0,,
3D-HST,GOODS-N,10179,0.97684,grism,10.41,,,2.5,FAST (Momcheva+16),2.5,-9.58,,0.3000000000000007,2.1033762115919425,2.249743261592584,False,0.663018,5.279903812008606,F125W,6323.222921430161,5.599098824223336,0.2758,1.6468,0.0825616,0.0,,
3D-HST,GOODS-N,10180,2.2963,phot,10.21,,,0.5,FAST (Momcheva+16),0.5,-9.32,,0.4000000000000003,0.7061473053101575,1.0891120400438534,False,0.392568,3.2220186637435915,F160W,4671.904863028244,3.1678094372174868,0.3513,0.2497,0.0916172,0.0,,
3D-HST,GOODS-N,10268,2.3808,phot,10.75,,,1.2,FAST (Momcheva+16),1.2,-9.56,,0.4000000000000003,1.338983526840324,1.4811693898823202,False,0.724902,5.910189003754759,F160W,4555.134879318504,5.774098374052977,0.3931,0.7259,0.126295,0.0,,
3D-HST,GOODS-N,10271,1.86194,grism,10.74,,,1.1,FAST (Momcheva+16),1.1,-9.73,,-0.1999999999999993,1.2912629275114542,1.1079112888514504,False,0.15825,1.3334093177733273,F160W,5380.965359161967,1.3581133979100164,0.6318,1.4928,0.0406903,0.0,,
3D-HST,GOODS-N,10311,1.5253,spec,11.2,,,1.6,FAST (Momcheva+16),1.6,-9.23,,0.1999999999999993,1.3651125346916966,1.4938152676475207,False,0.79272,6.711863074604847,F160W,6098.285352235378,7.053465111319498,0.5014,1.3439,0.018019,0.0,,
3D-HST,GOODS-N,10334,1.7551,phot,10.32,,,1.3,FAST (Momcheva+16),1.3,-9.09,,-0.4000000000000003,1.1729376671252711,1.0330819583345914,False,1.02011,8.625630591109815,F160W,5589.633770099089,8.869398991697249,0.2195,0.3874,0.0524817,0.0,,
3D-HST,GOODS-N,10338,1.0133,spec,10.85,,,0.3,FAST (Momcheva+16),0.3,-99.0,,0.0999999999999996,1.8218570159042196,1.1435956855336618,True,0.394698,3.17076894211542,F125W,6208.712064769284,3.3471291832771355,0.3306,4.7999,0.0534248,0.0,,
3D-HST,GOODS-N,10377,1.21887,grism,10.35,,,2.1,FAST (Momcheva+16),2.1,-10.49,,-0.9000000000000004,1.4430147506331323,1.4164356178909074,False,0.303792,2.5251027576205938,F125W,5633.49813193202,2.60154351015325,0.4714,1.3905,0.0382785,0.0,,
3D-HST,GOODS-N,10386,0.98377,grism,10.37,,,2.3,FAST (Momcheva+16),2.3,-9.22,,-0.0999999999999996,1.6740773265672386,1.9071592940319588,False,0.550314,4.3900151895061175,F125W,6301.133699975299,4.6513411687158905,0.347,1.0723,0.0284155,0.0,,
3D-HST,GOODS-N,10419,1.42541,grism,10.56,,,1.4,FAST (Momcheva+16),1.4,-9.56,,-0.0999999999999996,1.592627310328659,1.2976771836101737,False,0.564252,4.763595102030917,F125W,5153.767816575341,4.79980452970454,0.6551,1.0181,0.0402439,0.0,,
3D-HST,GOODS-N,10438,1.8619,phot,10.71,,,0.8,FAST (Momcheva+16),0.8,-10.54,,0.3000000000000007,1.8854931029260569,1.2635315102665463,True,0.067788,0.5711803767394427,F160W,5381.040567455187,0.5817646707976435,0.6373,7.4549,1.42136,0.0,,
3D-HST,GOODS-N,10444,3.4607,phot,10.6,,,0.0,FAST (Momcheva+16),0.0,-11.41,,0.0999999999999996,1.5995375841266912,0.803250405999205,True,0.29412,2.162271356282388,F160W,3452.372945950187,1.9710476357303632,0.3147,6.925,6.05237,0.0,,
3D-HST,GOODS-N,10480,4.2514,phot,10.34,,,0.5,FAST (Momcheva+16),0.5,-9.02,,0.0999999999999996,1.0997790755177657,0.3148188777390586,False,0.176622,1.1965869700358216,F160W,2932.551319648094,1.047160311307668,0.2957,1.5133,0.993253,0.0,,
3D-HST,GOODS-N,10512,1.2698,spec,10.24,,,1.6,FAST (Momcheva+16),1.6,-8.13,,-0.8000000000000007,0.8303597601568207,1.2586952950956254,False,0.279708,2.337178473201784,F125W,5507.093135959115,2.394307808010753,0.7806,2.4138,0.049724,0.0,,
3D-HST,GOODS-N,10529,1.71014,grism,10.22,,,0.5,FAST (Momcheva+16),0.5,-9.57,,0.5,1.0243038117848438,0.9243547626729264,False,0.595098,5.036894690075269,F160W,5682.363272746057,5.200590022425728,0.2284,0.2507,0.0641707,0.0,,
3D-HST,GOODS-N,10537,1.08548,grism,10.34,,,2.6,FAST (Momcheva+16),2.6,-10.16,,-0.5999999999999996,1.9295698342174048,1.843364762807509,False,0.50004,4.076358713170029,F125W,5993.823963787713,4.265361937040742,0.3327,0.9743,0.0400526,0.0,,
3D-HST,GOODS-N,10539,1.0121,spec,10.78,,,0.0,FAST (Momcheva+16),0.0,-11.98,,0.6999999999999993,1.9014747482217649,1.3049827420350633,True,0.170808,1.3717957190550627,F125W,6212.414889916007,1.4483117535047474,0.7352,3.72,0.0883641,0.0,,
3D-HST,GOODS-N,10551,1.35255,grism,10.36,,,1.5,FAST (Momcheva+16),1.5,-9.56,,-0.0999999999999996,1.4435697435640344,1.5253671955527806,False,0.243156,2.044929031837821,F125W,5313.383349981935,2.076244653868289,0.6815,3.2764,0.182193,0.0,,
3D-HST,GOODS-N,10605,1.016,spec,10.2,,,1.1,FAST (Momcheva+16),1.1,-9.09,,-0.4000000000000003,1.073027507484585,1.062250466617699,False,0.483078,3.883128986601152,F125W,6200.396825396825,4.097737998985784,0.5829,0.5886,0.0252509,0.0,,
3D-HST,GOODS-N,10606,1.3668,phot,11.13,,,2.5,FAST (Momcheva+16),2.5,-13.62,,-0.8000000000000007,1.6160388135657675,1.7966128202763048,False,0.65556,5.518069757025135,F125W,5281.392597600136,5.594120259266608,0.6984,1.1181,0.0503517,0.0,,
3D-HST,GOODS-N,10657,1.76,spec,11.68,,,1.9,FAST (Momcheva+16),1.9,-10.11,,0.5,2.04345237932722,2.1913177120822183,False,0.913362,7.722036432432663,F160W,5579.710144927537,7.936741853598781,0.6392,0.8464,0.0210003,0.0,,
3D-HST,GOODS-N,10661,2.8443,phot,10.3,,,1.5,FAST (Momcheva+16),1.5,-9.61,,-1.2000000000000002,0.9884374470316164,1.2097930568382682,False,0.34953,2.733783930469984,F160W,4005.9308586738807,2.5864110530087667,0.4879,2.0527,0.231228,0.0,,
3D-HST,GOODS-N,10755,1.815,spec,10.29,,,1.3,FAST (Momcheva+16),1.3,-9.79,,-1.0,1.0146979186871594,0.9165133819654002,False,0.639156,5.394828485962907,F160W,5470.692717584369,5.5175429351965946,0.6497,1.2038,0.0589651,0.0,,
3D-HST,GOODS-N,10793,1.7424,phot,10.28,,,0.7,FAST (Momcheva+16),0.7,-9.46,,0.5,0.984145208801206,1.089302076757108,False,0.674868,5.708183097197116,F160W,5615.519253208869,5.876285315954234,0.3187,0.4629,0.0949671,0.0,,
3D-HST,GOODS-N,10798,1.9921,phot,10.51,,,2.4,FAST (Momcheva+16),2.4,-12.63,,-0.5,1.8399740385203265,1.886095564205784,False,0.545214,4.565884287215699,F160W,5146.886801911701,4.5990544787252965,0.3538,0.9435,0.181253,0.0,,
3D-HST,GOODS-N,10799,2.4034,phot,10.58,,,2.3,FAST (Momcheva+16),2.3,-12.26,,-0.9000000000000004,1.4365155699140852,1.7397810296162357,False,0.492264,4.006087382892141,F160W,4524.886877828054,3.907327811809088,0.3937,0.3588,0.126194,0.0,,
3D-HST,GOODS-N,10953,1.00071,grism,10.26,,,0.4,FAST (Momcheva+16),0.4,-10.54,,0.3000000000000007,1.532126302727671,1.3083734042481177,False,0.313476,2.510958131945468,F125W,6247.782037376732,2.654779392109798,0.8072,2.4813,0.0688706,0.0,,
3D-HST,GOODS-N,10960,0.8392,spec,10.43,,,2.3,FAST (Momcheva+16),2.3,-8.83,,-0.3000000000000007,1.4873517025023275,1.859235853896552,False,1.06997,8.16150630768084,F125W,6796.43323183993,8.812478759108185,0.1897,0.6035,0.00823985,0.0,,
3D-HST,GOODS-N,11004,0.91938,grism,10.3,,,0.3,FAST (Momcheva+16),0.3,-11.28,,0.5999999999999996,2.031156784502788,1.218868256280042,True,0.293424,2.2998387307082653,F125W,6512.519667809397,2.4569263857387456,0.8737,4.2307,0.180124,0.0,,
3D-HST,GOODS-N,11064,2.03588,grism,11.1,,,1.1,FAST (Momcheva+16),1.1,-9.82,,0.4000000000000003,1.4724457208412336,1.5129341663261782,False,0.433218,3.619105790377339,F160W,5072.664268679921,3.632183716047056,0.9672,0.6254,0.05935,0.0,,
3D-HST,GOODS-N,11067,0.8413,spec,10.32,,,2.3,FAST (Momcheva+16),2.3,-11.17,,-1.0,1.3912159006295235,1.8164779431325029,False,0.511014,3.9010108770069034,F125W,6788.681909520447,4.210959118116832,0.583,0.694,0.00866057,0.0,,
3D-HST,GOODS-N,11075,1.8485,phot,10.21,,,2.4,FAST (Momcheva+16),2.4,-10.3,,-1.0999999999999996,1.5188496148335993,1.7107432038928747,False,0.317556,2.677117478108687,F160W,5406.354221520099,2.7299271178341424,0.6868,1.7161,0.363766,0.0,,
3D-HST,GOODS-N,11135,1.3893,grism,10.67,,,2.5,FAST (Momcheva+16),2.5,-12.26,,-0.9000000000000004,1.6715842343605591,1.7972677877775245,False,0.331656,2.7951748908192884,F125W,5231.657807726112,2.8270033150747302,0.5673,0.6176,0.0374791,0.0,,
3D-HST,GOODS-N,11140,4.0431,phot,10.63,,,1.0,FAST (Momcheva+16),1.0,-9.4,,0.0999999999999996,1.6043161296936377,1.1970344728065396,False,1.50752,10.434592522296906,F160W,3053.677301659693,9.224413833178726,0.9852,6.8064,10.5867,0.0,,
3D-HST,GOODS-N,11279,1.223,spec,10.29,,,0.5,FAST (Momcheva+16),0.5,-10.54,,0.3000000000000007,1.5602562460696574,1.2949180263152518,False,0.106146,0.8826914720346871,F125W,5623.031938821413,0.9089899199710814,0.409,2.8271,0.179022,0.0,,
3D-HST,GOODS-N,11298,0.90123,grism,10.4,,,0.3,FAST (Momcheva+16),0.3,-11.78,,0.5,1.9179951100961257,1.4226993904651075,True,0.118116,0.9206103263775726,F125W,6574.691121011135,0.9858303391916164,0.5735,7.0257,0.24311,0.0,,
3D-HST,GOODS-N,11333,1.9491,grism,10.41,,,2.5,FAST (Momcheva+16),2.5,-10.3,,-1.0999999999999996,1.2704595240864367,1.945395908297003,False,0.55122,4.626463109351002,F160W,5221.9321148825065,4.676968101298107,0.3139,0.6067,0.172305,0.0,,
3D-HST,GOODS-N,11397,0.9682,spec,10.59,,,0.5,FAST (Momcheva+16),0.5,-11.09,,0.4000000000000003,1.877149918759768,1.348812007870044,True,0.213318,1.6949810965881118,F125W,6350.980591403313,1.7994200461686602,0.6261,4.8401,0.100142,0.0,,
3D-HST,GOODS-N,11410,5.0324,phot,11.69,,,1.6,FAST (Momcheva+16),1.6,-14.0,,-0.4000000000000003,1.7599960120205715,1.380972261995187,False,0.657858,4.119938940523294,F160W,2552.881108679796,3.482618686279653,0.6742,1.6371,1.20441,0.0,,
3D-HST,GOODS-N,11439,0.766,spec,10.42,,,1.7,FAST (Momcheva+16),1.7,-9.24,,0.4000000000000003,1.3096607153156667,1.8365101769664995,False,1.01408,7.498996470466037,F125W,7078.142695356738,8.17975840285311,0.1978,0.7904,0.0292889,0.0,,
3D-HST,GOODS-N,11479,1.98172,grism,10.72,,,0.9,FAST (Momcheva+16),0.9,-10.72,,0.0,1.6795088621448508,1.1650180217945665,True,0.053484,0.4481488914207446,F160W,5164.80420696779,0.4517969460811716,0.3907,4.2043,0.414602,0.0,,
3D-HST,GOODS-N,11481,0.97981,grism,10.22,,,0.6,FAST (Momcheva+16),0.6,-12.1,,0.0,1.6667909444431406,1.051268205099266,True,0.178008,1.418618495293034,F125W,6313.737176799794,1.5038161393034344,0.9253,4.1983,0.356291,0.0,,
3D-HST,GOODS-N,11522,2.547,phot,10.85,,,0.4,FAST (Momcheva+16),0.4,-16.06,,0.0999999999999996,1.8392726089808973,1.1522144404324517,True,0.089298,0.7178884979131335,F160W,4341.697208908937,0.6929938446015006,0.3886,2.3849,0.514899,0.0,,
3D-HST,GOODS-N,11592,0.7793,spec,10.21,,,1.1,FAST (Momcheva+16),1.1,-9.02,,-0.0999999999999996,1.015343814852738,1.069183956287592,False,0.962208,7.15920670105387,F125W,7025.23464283707,7.794488292337047,0.7692,0.8684,0.0136748,0.0,,
3D-HST,GOODS-N,11603,2.229,phot,10.66,,,1.1,FAST (Momcheva+16),1.1,-11.91,,-0.1999999999999993,1.830141227623692,1.0477411390664302,True,0.267786,2.208918515891628,F160W,4769.278414369774,2.182983049428349,0.6758,5.1778,0.725086,0.0,,
3D-HST,GOODS-N,11630,1.38453,grism,10.36,,,1.0,FAST (Momcheva+16),1.0,-9.27,,-0.1999999999999993,1.114995095177569,1.0109103757067863,False,0.47847,4.031490170521028,F125W,5242.123185701166,4.079433986350252,0.7109,0.8432,0.0458941,0.0,,
3D-HST,GOODS-N,11735,2.4913,phot,10.52,,,0.3,FAST (Momcheva+16),0.3,-10.28,,0.4000000000000003,1.4369468866074828,1.1006343092618125,False,0.493782,3.9888927402904986,F160W,4410.9643972159365,3.865834392716815,0.5821,0.9365,0.25595,0.0,,
3D-HST,GOODS-N,11814,1.5741,grism,10.2,,,1.1,FAST (Momcheva+16),1.1,-10.72,,0.0,1.937234789376648,1.2884816145709204,True,0.431784,3.657918556744337,F160W,5982.673555805913,3.825739167180972,0.7968,2.6999,0.333206,0.0,,
3D-HST,GOODS-N,11962,0.93673,grism,10.6,,,1.3,FAST (Momcheva+16),1.3,-9.4,,0.0999999999999996,1.413217733684867,1.4643208109111874,False,0.989916,7.798457931823102,F125W,6454.177918450172,8.312400617289505,0.4146,0.7656,0.00992522,0.0,,
3D-HST,GOODS-N,11990,3.2482,phot,10.27,,,0.3,FAST (Momcheva+16),0.3,-9.37,,-0.3000000000000007,1.016181328513839,0.3214102056189885,False,1.36656,10.267696055573497,F160W,3625.064733298808,9.474568601357056,0.1365,2.9532,1.80709,0.0,,
3D-HST,GOODS-N,12063,1.98619,grism,10.25,,,0.9,FAST (Momcheva+16),0.9,-9.0,,-0.6999999999999993,0.8027949076682956,0.7870979582845788,False,0.33852,2.835827100847226,F160W,5157.073059651262,2.8578410391955478,0.63,1.5891,0.0696734,0.0,,
3D-HST,GOODS-N,12066,2.2639,phot,11.01,,,0.7,FAST (Momcheva+16),0.7,-10.9,,0.1999999999999993,1.8646840421110773,1.2737555077398848,True,0.179214,1.4745130825065076,F160W,4718.281810104476,1.4532893742204542,0.4196,2.1198,0.0875427,0.0,,
3D-HST,GOODS-N,12097,0.779,spec,10.31,,,2.3,FAST (Momcheva+16),2.3,-11.17,,-1.0,1.5013593308910806,1.5839496863613454,False,0.399846,2.974607802538621,F125W,7026.419336706015,3.2387000495685045,0.6327,1.1831,0.0232682,0.0,,
3D-HST,GOODS-N,12115,1.23111,grism,10.26,,,0.1,FAST (Momcheva+16),0.1,-12.49,,0.4000000000000003,1.8275617381818423,1.1886687704673322,True,0.086796,0.7224264577264183,F125W,5602.592431569936,0.7432730726310911,0.6966,3.1896,0.198781,0.0,,
3D-HST,GOODS-N,12150,2.7169,phot,10.64,,,2.0,FAST (Momcheva+16),2.0,-9.09,,0.0999999999999996,1.6261422143425115,1.6317610990451743,False,0.327186,2.5901045517862014,F160W,4143.237644273454,2.471210582001895,0.7513,2.0221,0.966679,0.0,,
3D-HST,GOODS-N,12200,5.7876,phot,10.51,,,0.0,FAST (Momcheva+16),0.0,-9.8,,-0.5,0.653593494094947,-2.335662263360072,False,0.483168,2.8145317749010057,F160W,2268.843184630797,2.3100148666444054,0.1095,3.3501,1.6628,0.0,,
3D-HST,GOODS-N,12236,0.96305,grism,10.65,,,2.3,FAST (Momcheva+16),2.3,-11.17,,-1.0,1.4696524069681185,1.7332752240206106,False,0.840456,6.669083137119085,F125W,6367.642189450091,7.084648260134563,0.4525,1.3598,0.0137834,0.0,,
3D-HST,GOODS-N,12239,1.6117,grism,10.55,,,2.7,FAST (Momcheva+16),2.7,-11.36,,-0.8000000000000007,1.818418531660959,1.9687121413731925,False,0.437178,3.703962278121777,F160W,5896.542481908336,3.859876523795131,0.3541,0.3854,0.0638107,0.0,,
3D-HST,GOODS-N,12283,2.21877,grism,10.65,,,1.2,FAST (Momcheva+16),1.2,-9.37,,-0.3000000000000007,1.1916941707069864,1.0530001645764628,False,0.400344,3.304804365972012,F160W,4784.436290881299,3.268593770115157,0.8364,0.7593,0.0810902,0.0,,
3D-HST,GOODS-N,12345,2.26905,grism,10.31,,,0.5,FAST (Momcheva+16),0.5,-9.0,,-0.6999999999999993,0.6826033769334547,0.2863841004258632,False,0.456486,3.754368413616635,F160W,4710.848717517321,3.698870918208657,0.6288,2.0568,0.0712985,0.0,,
3D-HST,GOODS-N,12379,2.914,spec,11.16,,,1.8,FAST (Momcheva+16),1.8,-9.54,,-0.4000000000000003,1.4647572648082872,1.4656991365479957,False,0.252108,1.9585463791258308,F160W,3934.593765968319,1.8446600149805656,0.8738,1.6363,0.115645,0.0,,
3D-HST,GOODS-N,12406,1.0215,spec,10.58,,,0.5,FAST (Momcheva+16),0.5,-99.0,,0.0999999999999996,1.866404539461905,1.2894751918985512,True,0.252456,2.031809958579554,F125W,6183.527083848627,2.142642180965119,0.3029,6.6555,0.129912,0.0,,
3D-HST,GOODS-N,12449,1.0205,phot,10.43,,,0.6,FAST (Momcheva+16),0.6,-9.76,,0.5,1.2316824981205323,1.0615040918082523,False,0.676116,5.440294285753485,F125W,6186.587478346944,5.737764001348331,0.5314,1.2558,0.0415802,0.0,,
3D-HST,GOODS-N,12451,1.01678,grism,10.21,,,0.5,FAST (Momcheva+16),0.5,-10.54,,0.3000000000000007,1.5558627803016964,1.1987704607531184,False,0.118158,0.9499566852105568,F125W,6197.9987901506365,1.0023610308445692,0.5985,4.0012,0.175901,0.0,,
3D-HST,GOODS-N,12478,1.516,spec,10.24,,,0.0,FAST (Momcheva+16),0.0,-11.41,,0.0999999999999996,1.4342575373231463,1.0270400302994855,False,0.098412,0.8331030397015872,F160W,6120.826709062003,0.876311959922822,0.6861,5.3119,0.312947,0.0,,
3D-HST,GOODS-N,12511,0.9057,spec,10.51,,,0.9,FAST (Momcheva+16),0.9,-10.35,,0.0999999999999996,1.6549889229351438,1.4006217126915503,False,0.562788,4.392620230136421,F125W,6559.269559741827,4.701051685571089,0.1784,0.7757,0.00898829,0.0,,
3D-HST,GOODS-N,12541,1.2257,spec,10.78,,,0.9,FAST (Momcheva+16),0.9,-10.35,,0.0999999999999996,1.6907096089382054,1.4354356371925592,False,0.599328,4.98540668376428,F125W,5616.210630363482,5.132381576220912,0.4663,3.0405,0.060739,0.0,,
3D-HST,GOODS-N,12543,2.30191,grism,10.75,,,1.0,FAST (Momcheva+16),1.0,-10.54,,-0.1999999999999993,1.6087235119166257,1.03712926794687,True,0.150702,1.2363612120589056,F160W,4663.967218973261,1.2150432661079045,0.7537,5.0236,0.356416,0.0,,
3D-HST,GOODS-N,12573,1.49303,grism,10.46,,,1.6,FAST (Momcheva+16),1.6,-9.39,,0.5,1.4271101177124037,1.7137667643542245,False,0.600846,5.083897618968561,F125W,5013.978973377777,5.08744728305724,0.3566,0.3325,0.0403414,0.0,,
3D-HST,GOODS-N,12641,1.04828,grism,10.47,,,0.3,FAST (Momcheva+16),0.3,-11.61,,0.3000000000000007,1.8448517109012037,1.2544158636622815,True,0.127002,1.0279607611879067,F125W,6102.681274044564,1.0804737205196144,0.2943,2.1576,0.0503854,0.0,,
3D-HST,GOODS-N,12725,3.3884,phot,10.31,,,0.6,FAST (Momcheva+16),0.6,-9.61,,-0.6999999999999993,0.7602047712420086,0.5628447492386575,False,0.306942,2.273384691542724,F160W,3509.251663476438,2.080817821344999,0.494,0.6151,0.136527,0.0,,
3D-HST,GOODS-N,12794,1.818,spec,10.78,,,1.3,FAST (Momcheva+16),1.3,-9.27,,-0.1999999999999993,1.3046113461630593,1.0951320225477708,False,0.260058,2.1948086517904053,F160W,5464.868701206529,2.2441356008510875,0.6838,2.3285,0.0625526,0.0,,
3D-HST,GOODS-N,12858,1.501,phot,10.36,,,0.4,FAST (Momcheva+16),0.4,-99.0,,0.0999999999999996,1.9023118733831472,1.1969954971916112,True,0.093534,0.7915614099620726,F160W,6157.5369852059175,0.833861398247682,0.4891,7.9153,0.73528,0.0,,
3D-HST,GOODS-N,12945,2.8286,grism,11.17,,,2.0,FAST (Momcheva+16),2.0,-10.67,,-0.6999999999999993,1.594571765788702,1.344081034425697,False,0.365982,2.866778899654688,F160W,4022.358042104164,2.7150127888956823,0.6235,3.3699,0.236848,0.0,,
3D-HST,GOODS-N,13004,2.6574,phot,10.48,,,0.4,FAST (Momcheva+16),0.4,-11.41,,0.0999999999999996,1.9196670670280316,0.948193426357825,True,0.053088,0.4225774226262017,F160W,4210.641439273801,0.4048096473033522,0.5108,1.6523,0.308799,0.0,,
3D-HST,GOODS-N,13006,2.42808,grism,10.52,,,1.3,FAST (Momcheva+16),1.3,-8.67,,-0.1999999999999993,0.8357280512094205,1.1410959391428306,False,0.823686,6.689580456939567,F160W,4492.310564514247,6.512891204285669,0.321,0.7089,0.0882529,0.0,,
3D-HST,GOODS-N,13013,3.4718,phot,11.0,,,0.6,FAST (Momcheva+16),0.6,-10.1,,0.1999999999999993,1.4886274040691667,1.2681735231950042,False,0.63006,4.626692231582064,F160W,3443.803390133727,4.214904095984369,0.6158,0.5946,0.451477,0.0,,
3D-HST,GOODS-N,13052,0.96305,grism,10.27,,,0.3,FAST (Momcheva+16),0.3,-10.54,,0.3000000000000007,1.4903471282678518,1.214379279711952,False,0.398892,3.165238764113417,F125W,6367.642189450091,3.362471698437034,0.4572,1.464,0.0523878,0.0,,
3D-HST,GOODS-N,13074,2.5481,phot,10.83,,,1.9,FAST (Momcheva+16),1.9,-9.4,,0.0999999999999996,1.654198219483976,1.6642879080310196,False,0.36471,2.931709398893309,F160W,4340.351173867704,2.8298253685136863,0.3397,0.7062,0.210365,0.0,,
3D-HST,GOODS-N,13088,2.4605,spec,10.78,,,1.0,FAST (Momcheva+16),1.0,-9.03,,-0.3000000000000007,0.940824380129759,0.813162411892156,False,0.362394,2.9351991858391684,F160W,4450.223956075712,2.8509561923594378,0.7983,2.0921,0.0690381,0.0,,
3D-HST,GOODS-N,13145,2.73407,grism,11.01,,,0.7,FAST (Momcheva+16),0.7,-9.74,,0.0999999999999996,1.1995806293263436,1.0197809941436624,False,0.55641,4.397651743496215,F160W,4124.18620968541,4.190954050978514,0.6169,0.2093,0.0296515,0.0,,
3D-HST,GOODS-N,13220,1.00071,grism,10.36,,,0.4,FAST (Momcheva+16),0.4,-11.61,,0.3000000000000007,1.8157671211134088,1.2448265289814262,True,0.152658,1.2227980659014763,F125W,6247.782037376732,1.2928368118793707,0.5188,2.451,0.108507,0.0,,
3D-HST,GOODS-N,13225,1.59478,grism,10.45,,,1.7,FAST (Momcheva+16),1.7,-9.61,,-0.6999999999999993,1.3495084767444785,1.2850682975470118,False,0.209682,1.7765041900863217,F160W,5934.992561989841,1.854294797470416,0.8177,1.3628,0.0689997,0.0,,
